,userId,movieId,rating,review_Year,review_Month,review_Day,review_week_day
135,2,780,4.0,1997,03,22,5
136,2,784,2.0,1997,03,22,5
137,2,788,4.0,1997,03,22,5
138,2,802,4.0,1997,03,22,5
139,2,805,5.0,1997,03,22,5
140,2,1073,4.0,1997,03,22,5
141,2,1356,4.0,1997,03,22,5
142,3,5,3.0,1996,08,31,5
143,3,7,3.0,1996,08,31,5
144,3,11,4.0,1996,08,31,5
145,3,21,5.0,1996,08,31,5
146,3,34,5.0,1996,08,31,5
147,3,36,4.0,1996,08,31,5
148,3,39,4.0,1996,08,31,5
149,3,45,5.0,1996,08,31,5
150,3,50,5.0,1996,08,31,5
151,3,105,3.0,1996,08,31,5
152,3,141,3.0,1996,08,31,5
153,3,144,4.0,1996,08,31,5
154,3,150,4.0,1996,08,31,5
155,3,165,3.0,1996,08,31,5
156,3,185,3.0,1996,08,31,5
157,3,222,5.0,1996,08,31,5
158,3,223,5.0,1996,08,31,5
159,3,232,4.0,1996,08,31,5
160,3,246,5.0,1996,08,31,5
161,3,261,3.0,1996,08,31,5
162,3,272,5.0,1996,08,31,5
163,3,277,4.0,1996,08,31,5
164,3,281,3.0,1996,08,31,5
165,3,292,3.0,1996,08,31,5
166,3,296,5.0,1996,08,31,5
167,3,300,4.0,1996,08,31,5
168,3,339,3.0,1996,08,31,5
169,3,342,5.0,1996,08,31,5
170,3,345,5.0,1996,08,31,5
171,3,348,3.0,1996,08,31,5
172,3,349,3.0,1996,08,31,5
173,3,350,3.0,1996,08,31,5
174,3,356,3.0,1996,08,31,5
175,3,357,4.0,1996,08,31,5
176,3,367,4.0,1996,08,31,5
177,3,368,3.0,1996,08,31,5
178,3,373,3.0,1996,08,31,5
179,3,377,3.0,1996,08,31,5
180,3,380,3.0,1996,08,31,5
181,3,410,3.0,1996,08,31,5
182,3,417,4.0,1996,08,31,5
183,3,454,3.0,1996,08,31,5
184,3,457,4.0,1996,08,31,5
185,3,471,3.0,1996,08,31,5
186,3,477,4.0,1996,08,31,5
187,3,480,4.0,1996,08,31,5
188,3,485,3.0,1996,08,31,5
189,3,497,4.0,1996,08,31,5
190,3,500,4.0,1996,08,31,5
191,3,508,3.0,1996,08,31,5
192,3,509,5.0,1996,08,31,5
193,3,515,5.0,1996,08,31,5
194,3,527,4.0,1996,08,31,5
195,3,529,5.0,1996,08,31,5
196,3,532,3.0,1996,08,31,5
197,3,537,3.0,1996,08,31,5
198,3,538,4.0,1996,08,31,5
199,3,539,3.0,1996,08,31,5
200,3,586,4.0,1996,08,31,5
201,3,587,3.0,1996,08,31,5
202,3,588,3.0,1996,08,31,5
203,3,589,3.0,1996,08,31,5
204,3,590,4.0,1996,08,31,5
205,3,592,3.0,1996,08,31,5
206,3,593,5.0,1996,08,31,5
207,3,595,4.0,1996,08,31,5
208,3,597,3.0,1996,08,31,5
209,3,608,5.0,1996,08,31,5
210,3,613,4.0,1996,11,15,4
211,3,648,4.0,1996,08,31,5
212,3,736,3.0,1996,08,31,5
213,3,800,5.0,1996,08,31,5
214,3,1161,4.0,1996,11,15,4
215,4,30,4.0,2000,02,12,5
216,4,32,5.0,2000,02,12,5
217,4,111,4.0,2000,02,12,5
218,4,154,4.0,2000,02,12,5
219,4,213,4.0,2000,02,12,5
220,4,296,4.0,2000,02,12,5
221,4,306,5.0,2000,02,12,5
222,4,307,5.0,2000,02,12,5
223,4,308,5.0,2000,02,12,5
224,4,318,4.0,2000,02,12,5
225,4,509,3.0,2000,02,12,5
226,4,527,4.0,2000,02,12,5
227,4,573,4.0,2000,02,12,5
228,4,593,4.0,2000,02,12,5
229,4,608,4.0,2000,02,12,5
230,4,858,5.0,2000,02,12,5
231,4,898,4.0,2000,02,12,5
232,4,899,5.0,2000,02,12,5
233,4,904,4.0,2000,02,12,5
234,4,905,5.0,2000,02,12,5
235,4,909,4.0,2000,02,12,5
236,4,910,5.0,2000,02,12,5
237,4,912,5.0,2000,02,12,5
238,4,913,5.0,2000,02,12,5
239,4,916,4.0,2000,02,12,5
240,4,919,5.0,2000,02,12,5
241,4,922,5.0,2000,02,12,5
242,4,928,4.0,2000,02,12,5
243,4,936,4.0,2000,02,12,5
244,4,937,5.0,2000,02,12,5
245,4,940,5.0,2000,02,12,5
246,4,943,4.0,2000,02,12,5
247,4,945,4.0,2000,02,12,5
248,4,946,4.0,2000,02,12,5
249,4,947,4.0,2000,02,12,5
250,4,951,5.0,2000,02,12,5
251,4,1085,5.0,2000,02,12,5
252,4,1094,4.0,2000,02,12,5
253,4,1176,4.0,2000,02,12,5
254,4,1185,4.0,2000,02,12,5
255,4,1186,3.0,2000,02,12,5
256,4,1196,4.0,2000,02,12,5
257,4,1203,5.0,2000,02,12,5
258,4,1204,5.0,2000,02,12,5
259,4,1207,5.0,2000,02,12,5
260,4,1209,4.0,2000,02,12,5
261,4,1219,3.0,2000,02,12,5
262,4,1224,4.0,2000,02,12,5
263,4,1225,5.0,2000,02,12,5
264,4,1230,4.0,2000,02,12,5
265,4,1233,5.0,2000,02,12,5
266,4,1244,4.0,2000,02,12,5
267,4,1247,4.0,2000,02,12,5
268,4,1250,5.0,2000,02,12,5
269,4,1252,4.0,2000,02,12,5
270,4,1254,5.0,2000,02,12,5
271,4,1256,5.0,2000,02,12,5
272,4,1267,3.0,2000,02,12,5
273,4,1276,5.0,2000,02,12,5
274,4,1277,4.0,2000,02,12,5
275,4,1281,5.0,2000,02,12,5
276,4,1283,4.0,2000,02,12,5
277,4,1284,4.0,2000,02,12,5
278,4,1296,4.0,2000,02,12,5
279,4,1333,3.0,2000,02,12,5
280,4,1358,4.0,2000,02,12,5
281,4,1392,4.0,2000,02,12,5
282,4,1412,4.0,2000,02,12,5
283,4,1446,4.0,2000,02,12,5
284,4,1511,3.0,2000,02,12,5
285,4,1617,4.0,2000,02,12,5
286,4,1633,5.0,2000,02,12,5
287,4,1719,5.0,2000,02,12,5
288,4,1732,2.0,2000,02,12,5
289,4,1734,4.0,2000,02,12,5
290,4,1931,4.0,2000,02,12,5
291,4,1936,5.0,2000,02,12,5
292,4,1944,3.0,2000,02,12,5
293,4,1945,4.0,2000,02,12,5
294,4,1948,4.0,2000,02,12,5
295,4,1949,5.0,2000,02,12,5
296,4,1997,5.0,2000,02,12,5
297,4,2019,4.0,2000,02,12,5
298,4,2132,5.0,2000,02,12,5
299,4,2160,4.0,2000,02,12,5
300,4,2186,4.0,2000,02,12,5
301,4,2212,4.0,2000,02,12,5
302,4,2301,3.0,2000,02,12,5
303,4,2324,5.0,2000,02,12,5
304,4,2622,4.0,2000,02,12,5
305,4,2629,4.0,2000,02,12,5
306,4,2671,4.0,2000,02,12,5
307,4,2683,1.0,2000,02,12,5
308,4,2687,5.0,2000,02,12,5
309,4,2690,4.0,2000,02,12,5
310,4,2692,4.0,2000,02,12,5
311,4,2713,2.0,2000,02,12,5
312,4,2723,2.0,2000,02,12,5
313,4,2724,3.0,2000,02,12,5
314,4,2725,5.0,2000,02,12,5
315,4,2728,5.0,2000,02,12,5
316,4,2739,5.0,2000,02,12,5
317,4,2759,3.0,2000,02,12,5
318,4,2761,4.0,2000,02,12,5
319,4,2763,4.0,2000,02,12,5
320,4,2770,4.0,2000,02,12,5
321,4,2828,2.0,2000,02,12,5
322,4,2848,4.0,2000,02,12,5
323,4,2871,3.0,2000,02,12,5
324,4,2874,4.0,2000,02,12,5
325,4,2935,4.0,2000,02,12,5
326,4,2948,3.0,2000,02,12,5
327,4,2951,3.0,2000,02,12,5
328,4,2969,4.0,2000,02,12,5
329,4,2987,5.0,2000,02,12,5
330,4,3035,5.0,2000,02,12,5
331,4,3088,5.0,2000,02,12,5
332,4,3095,5.0,2000,02,12,5
333,4,3114,5.0,2000,02,12,5
334,4,3122,5.0,2000,02,12,5
335,4,3196,5.0,2000,02,12,5
336,4,3260,4.0,2000,02,12,5
337,4,3271,3.0,2000,02,12,5
338,4,5060,5.0,2000,02,12,5
339,5,1,4.0,2011,04,22,4
340,5,63,3.0,2011,04,22,4
341,5,110,0.5,2011,04,22,4
342,5,170,2.0,2011,04,22,4
343,5,175,4.0,2011,04,22,4
344,5,231,0.5,2011,04,22,4
345,5,319,1.0,2011,04,22,4
346,5,344,1.0,2011,04,22,4
347,5,364,3.0,2011,04,22,4
348,5,480,3.0,2011,04,22,4
349,5,500,0.5,2011,04,22,4
350,5,588,3.5,2011,04,22,4
351,5,592,0.5,2011,04,22,4
352,5,595,4.0,2011,04,22,4
353,5,778,4.0,2011,04,22,4
354,5,1012,0.5,2011,04,22,4
355,5,1206,4.5,2011,04,22,4
356,5,1517,3.5,2011,04,22,4
357,5,1580,3.5,2011,04,22,4
358,5,1907,4.5,2011,04,22,4
359,5,2092,3.5,2011,04,22,4
360,5,2300,4.0,2011,04,22,4
361,5,2316,3.5,2011,04,22,4
362,5,2427,0.5,2011,04,22,4
363,5,2485,3.0,2011,04,22,4
364,5,2490,0.5,2011,04,22,4
365,5,2571,1.5,2011,04,22,4
366,5,2657,5.0,2011,04,22,4
367,5,2683,4.0,2011,04,22,4
368,5,2687,3.5,2011,04,22,4
369,5,2762,3.5,2011,04,22,4
370,5,2792,2.0,2011,04,22,4
371,5,2805,2.5,2011,04,22,4
372,5,2871,1.5,2011,04,22,4
373,5,2959,1.5,2011,04,22,4
374,5,3616,3.5,2011,04,22,4
375,5,3869,2.0,2011,04,22,4
376,5,4016,4.0,2011,04,22,4
377,5,4018,2.5,2011,04,22,4
378,5,4168,2.5,2011,04,22,4
379,5,4306,4.0,2011,04,22,4
380,5,4890,3.5,2011,04,22,4
381,5,5065,1.0,2011,04,22,4
382,5,5380,5.0,2011,04,22,4
383,5,5481,3.5,2011,04,22,4
384,5,6377,3.5,2011,04,22,4
385,5,7046,2.5,2011,04,22,4
386,5,7375,4.0,2011,04,22,4
387,5,8360,4.0,2011,04,22,4
388,5,32017,3.5,2011,04,22,4
389,5,33499,4.0,2011,04,22,4
390,5,43930,3.0,2011,04,22,4
391,5,44193,3.5,2011,04,22,4
392,5,45431,4.0,2011,04,22,4
393,5,46972,5.0,2011,04,22,4
394,5,52975,3.5,2011,04,22,4
395,5,54259,4.0,2011,04,22,4
396,5,56152,4.5,2011,04,22,4
397,5,59784,3.5,2011,04,22,4
398,5,60126,4.0,2011,04,22,4
399,5,63859,5.0,2011,04,22,4
400,5,67408,4.5,2011,04,22,4
401,5,68793,5.0,2011,04,22,4
402,5,68954,5.0,2011,04,22,4
403,5,71264,5.0,2011,04,22,4
404,5,72737,4.5,2011,04,22,4
405,5,78637,3.5,2011,04,22,4
406,5,81847,5.0,2011,04,22,4
407,6,480,3.5,2012,09,26,2
408,6,851,3.0,2012,09,26,2
409,6,1073,5.0,2012,09,26,2
410,6,1097,4.0,2012,09,26,2
411,6,1199,4.0,2012,09,26,2
412,6,1223,5.0,2012,09,26,2
413,6,1682,4.0,2012,09,29,5
414,6,1732,4.5,2012,09,26,2
415,6,1884,3.5,2012,09,29,5
416,6,1965,5.0,2012,09,26,2
417,6,2205,4.0,2012,09,26,2
418,6,2329,5.0,2012,09,26,2
419,6,2335,3.0,2012,09,26,2
420,6,2572,5.0,2012,09,26,2
421,6,2599,4.5,2012,09,26,2
422,6,2694,3.5,2012,09,26,2
423,6,2858,5.0,2012,09,26,2
424,6,2918,4.0,2012,09,26,2
425,6,2959,5.0,2012,09,29,5
426,6,3082,4.0,2012,09,26,2
427,6,3262,4.0,2012,09,26,2
428,6,3897,4.0,2012,09,26,2
429,6,4054,3.5,2012,09,26,2
430,6,4090,4.0,2012,09,26,2
431,6,4239,4.0,2012,09,29,5
432,6,4369,2.5,2012,09,26,2
433,6,4728,3.0,2012,09,26,2
434,6,4878,4.0,2012,09,26,2
435,6,4886,3.0,2012,09,29,5
436,6,4963,5.0,2012,09,26,2
437,6,5014,4.0,2012,09,26,2
438,6,5989,5.0,2012,09,26,2
439,6,6377,3.5,2012,09,29,5
440,6,6711,4.0,2012,09,29,5
441,6,6874,5.0,2012,09,29,5
442,6,7147,3.0,2012,09,29,5
443,6,7361,5.0,2012,09,29,5
444,6,7438,5.0,2012,09,29,5
445,6,8784,5.0,2012,09,29,5
446,6,30810,5.0,2012,09,26,2
447,6,33004,5.0,2012,09,26,2
448,6,41573,4.0,2012,09,26,2
449,6,42002,4.0,2012,09,26,2
450,6,44191,3.0,2012,09,29,5
451,6,44195,4.5,2012,09,26,2
452,6,45722,4.0,2012,09,26,2
453,6,46578,5.0,2012,09,29,5
454,6,46976,5.0,2012,09,29,5
455,6,48394,3.0,2012,09,29,5
456,6,49272,4.0,2012,09,26,2
457,6,55247,4.5,2012,09,26,2
458,6,55765,5.0,2012,09,26,2
459,6,56367,5.0,2012,09,26,2
460,6,60069,5.0,2012,09,26,2
461,6,66665,5.0,2012,09,26,2
462,6,68954,4.0,2012,09,29,5
463,6,69122,3.0,2012,09,26,2
464,6,72011,4.0,2012,09,29,5
465,6,76251,3.0,2012,09,26,2
466,6,78039,3.0,2012,09,26,2
467,6,94864,4.5,2012,09,26,2
468,7,10,4.0,2011,11,23,2
469,7,32,5.0,2011,11,23,2
470,7,47,5.0,2011,11,23,2
471,7,70,4.5,2011,11,23,2
472,7,145,4.0,2011,11,23,2
473,7,165,5.0,2011,11,23,2
474,7,196,2.0,2011,11,23,2
475,7,231,4.0,2011,11,23,2
476,7,260,5.0,2011,11,23,2
477,7,288,4.5,2011,11,23,2
478,7,293,4.0,2011,11,23,2
479,7,296,3.5,2011,11,23,2
480,7,316,4.0,2011,11,23,2
481,7,344,1.0,2011,11,23,2
482,7,356,5.0,2011,11,23,2
483,7,367,1.0,2011,11,23,2
484,7,377,3.5,2011,11,23,2
485,7,485,3.5,2011,11,23,2
486,7,527,2.5,2011,11,23,2
487,7,541,4.0,2011,11,23,2
488,7,546,2.5,2011,11,23,2
489,7,589,4.5,2011,11,23,2
490,7,593,5.0,2011,11,23,2
491,7,648,3.5,2011,11,23,2
492,7,673,2.5,2011,11,23,2
493,7,733,4.5,2011,11,23,2
494,7,741,3.5,2011,11,23,2
495,7,780,4.0,2011,11,23,2
496,7,858,3.5,2011,11,23,2
497,7,1036,5.0,2011,11,23,2
498,7,1080,5.0,2011,11,23,2
499,7,1089,3.0,2011,11,23,2
500,7,1127,3.0,2011,11,23,2
501,7,1136,5.0,2011,11,23,2
502,7,1196,5.0,2011,11,23,2
503,7,1198,5.0,2011,11,23,2
504,7,1200,5.0,2011,11,23,2
505,7,1206,3.0,2011,11,23,2
506,7,1208,5.0,2011,11,23,2
507,7,1210,5.0,2011,11,23,2
508,7,1214,5.0,2011,11,23,2
509,7,1221,3.5,2011,11,23,2
510,7,1222,5.0,2011,11,23,2
511,7,1240,5.0,2011,11,23,2
512,7,1258,4.0,2011,11,23,2
513,7,1291,4.0,2011,11,23,2
514,7,1320,4.5,2011,11,23,2
515,7,1370,4.0,2011,11,23,2
516,7,1391,5.0,2011,11,23,2
517,7,1407,5.0,2011,11,23,2
518,7,1517,4.5,2011,11,23,2
519,7,1527,4.0,2011,11,23,2
520,7,1580,4.0,2011,11,23,2
521,7,1610,4.5,2011,11,23,2
522,7,1676,5.0,2011,11,23,2
523,7,1687,4.5,2011,11,23,2
524,7,1690,5.0,2011,11,23,2
525,7,1722,4.0,2011,11,23,2
526,7,1732,3.5,2011,11,23,2
527,7,1747,4.0,2011,11,23,2
528,7,1862,2.0,2011,11,23,2
529,7,1954,0.5,2011,11,23,2
530,7,1991,3.5,2011,11,23,2
531,7,2028,5.0,2011,11,23,2
532,7,2115,4.5,2011,11,23,2
533,7,2161,3.5,2011,11,23,2
534,7,2167,5.0,2011,11,23,2
535,7,2288,3.5,2011,11,23,2
536,7,2329,5.0,2011,11,23,2
537,7,2353,4.0,2011,11,23,2
538,7,2467,4.0,2011,11,23,2
539,7,2470,3.0,2011,11,23,2
540,7,2571,5.0,2011,11,23,2
541,7,2617,2.5,2011,11,23,2
542,7,2628,2.5,2011,11,23,2
543,7,2672,2.5,2011,11,23,2
544,7,2683,5.0,2011,11,23,2
545,7,2692,4.0,2011,11,23,2
546,7,2699,1.5,2011,11,23,2
547,7,2700,5.0,2011,11,23,2
548,7,2701,3.0,2011,11,23,2
549,7,2710,3.0,2011,11,23,2
550,7,2712,1.5,2011,11,23,2
551,7,2788,4.5,2011,11,23,2
552,7,2807,4.0,2011,11,23,2
553,7,2890,4.0,2011,11,23,2
554,7,2916,3.0,2011,11,23,2
555,7,2959,5.0,2011,11,23,2
556,7,3033,4.0,2011,11,23,2
557,7,3052,4.5,2011,11,23,2
558,7,3081,4.0,2011,11,23,2
559,7,3176,4.0,2011,11,23,2
560,7,3253,3.5,2011,11,23,2
561,7,3275,5.0,2011,11,23,2
562,7,3441,3.5,2011,11,23,2
563,7,3527,3.0,2011,11,23,2
564,7,3623,2.5,2011,11,23,2
565,7,3793,4.0,2011,11,23,2
566,7,3977,3.5,2011,11,23,2
567,7,3994,3.5,2011,11,23,2
568,7,4011,5.0,2011,11,23,2
569,7,4306,3.0,2011,11,23,2
570,7,4343,1.5,2011,11,23,2
571,7,4370,2.5,2011,11,23,2
572,7,4387,4.0,2011,11,23,2
573,7,4553,3.5,2011,11,23,2
574,7,4878,4.0,2011,11,23,2
575,7,4963,4.5,2011,11,23,2
576,7,4993,3.0,2011,11,23,2
577,7,5349,3.0,2011,11,23,2
578,7,5378,2.5,2011,11,23,2
579,7,5418,4.0,2011,11,23,2
580,7,5608,2.5,2011,11,23,2
581,7,5669,4.0,2011,11,23,2
582,7,5903,5.0,2011,11,23,2
583,7,5952,3.0,2011,11,23,2
584,7,6333,4.5,2011,11,23,2
585,7,6365,3.0,2011,11,23,2
586,7,6502,2.5,2011,11,23,2
587,7,6539,2.5,2011,11,23,2
588,7,6794,0.5,2011,11,23,2
589,7,6807,4.5,2011,11,23,2
590,7,6874,2.5,2011,11,23,2
591,7,6934,3.0,2011,11,23,2
592,7,7153,3.0,2011,11,23,2
593,7,7438,2.5,2011,11,23,2
594,7,8636,2.0,2011,11,23,2
595,7,8874,2.0,2011,11,23,2
596,7,27611,4.5,2011,11,23,2
597,7,32587,5.0,2011,11,23,2
598,7,33493,3.0,2011,11,23,2
599,7,33794,3.5,2011,11,23,2
600,7,36529,1.5,2011,11,23,2
601,7,37380,3.5,2011,11,23,2
602,7,44191,4.0,2011,11,23,2
603,7,44665,5.0,2011,11,23,2
604,7,47610,4.0,2011,11,23,2
605,7,47997,4.5,2011,11,23,2
606,7,48394,2.0,2011,11,23,2
607,7,48774,2.5,2011,11,23,2
608,7,52281,3.5,2011,11,23,2
609,7,57532,1.5,2011,11,23,2
610,7,58559,5.0,2011,11,23,2
611,7,59315,2.0,2011,11,23,2
612,7,60126,4.5,2011,11,23,2
613,7,60161,3.5,2011,11,23,2
614,7,60684,3.5,2011,11,23,2
615,7,62956,3.0,2011,11,23,2
616,7,63113,4.0,2011,11,23,2
617,7,67255,3.5,2011,11,23,2
618,7,68157,2.0,2011,11,23,2
619,7,68791,3.5,2011,11,23,2
620,7,69122,3.5,2011,11,23,2
621,7,71535,2.0,2011,11,23,2
622,7,74458,3.5,2011,11,23,2
623,7,79008,4.0,2011,11,23,2
624,7,79132,2.0,2011,11,23,2
625,7,84152,3.5,2011,11,23,2
626,7,87232,2.0,2011,11,23,2
627,7,88744,2.0,2011,11,23,2
628,7,90603,3.5,2011,11,23,2
629,8,1,5.0,1997,03,17,0
630,8,3,4.0,1997,03,17,0
631,8,5,3.0,1997,03,17,0
632,8,25,5.0,1997,03,17,0
633,8,32,3.0,1997,03,17,0
634,8,36,5.0,1997,03,17,0
635,8,52,5.0,1997,03,17,0
636,8,58,3.0,1997,03,17,0
637,8,62,4.0,1997,03,17,0
638,8,86,4.0,1997,03,17,0
639,8,95,3.0,1997,03,17,0
640,8,104,3.0,1997,03,17,0
641,8,107,3.0,1997,03,17,0
642,8,140,4.0,1997,03,17,0
643,8,141,3.0,1997,03,17,0
644,8,260,4.0,1997,03,17,0
645,8,376,3.0,1997,03,17,0
646,8,648,5.0,1997,03,17,0
647,8,673,3.0,1997,03,17,0
648,8,724,3.0,1997,03,17,0
649,8,726,5.0,1997,03,17,0
650,8,731,1.0,1997,03,17,0
651,8,733,3.0,1997,03,17,0
652,8,736,3.0,1997,03,17,0
653,8,766,5.0,1997,03,17,0
654,8,778,4.0,1997,03,17,0
655,8,780,4.0,1997,03,17,0
656,8,783,5.0,1997,03,17,0
657,8,785,2.0,1997,03,17,0
658,8,786,3.0,1997,03,17,0
659,8,788,5.0,1997,03,17,0
660,8,802,4.0,1997,03,17,0
661,8,804,4.0,1997,03,17,0
662,8,805,4.0,1997,03,17,0
663,8,808,4.0,1997,03,17,0
664,8,818,3.0,1997,03,17,0
665,8,832,3.0,1997,03,17,0
666,8,880,1.0,1997,03,17,0
667,8,991,5.0,1997,03,17,0
668,8,1042,5.0,1997,03,17,0
669,8,1047,4.0,1997,03,17,0
670,8,1057,3.0,1997,03,17,0
671,8,1059,4.0,1997,03,17,0
672,8,1061,4.0,1997,03,17,0
673,8,1073,5.0,1997,03,17,0
674,8,1120,5.0,1997,03,17,0
675,8,1183,1.0,1997,03,17,0
676,8,1210,5.0,1997,03,17,0
677,8,1353,2.0,1997,03,17,0
678,8,1357,3.0,1997,03,17,0
679,8,1358,5.0,1997,03,17,0
680,8,1393,5.0,1997,03,17,0
681,8,1407,5.0,1997,03,17,0
682,8,1409,3.0,1997,03,17,0
683,8,1410,5.0,1997,03,17,0
684,8,1414,3.0,1997,03,17,0
685,8,1416,4.0,1997,03,17,0
686,8,1471,5.0,1997,03,17,0
687,8,1476,5.0,1997,03,17,0
688,9,3,3.0,1996,09,14,5
689,9,6,4.0,1996,09,14,5
690,9,10,3.0,1996,09,14,5
691,9,14,3.0,1996,09,14,5
692,9,16,4.0,1996,09,14,5
693,9,19,2.0,1996,09,14,5
694,9,21,3.0,1996,09,14,5
695,9,23,3.0,1996,09,14,5
696,9,25,4.0,1996,09,14,5
697,9,32,3.0,1996,09,14,5
698,9,47,3.0,1996,09,14,5
699,9,50,2.0,1996,09,14,5
700,9,52,2.0,1996,09,14,5
701,9,58,3.0,1996,09,14,5
702,9,95,3.0,1996,09,14,5
703,9,110,3.0,1996,09,14,5
704,9,122,2.0,1996,09,14,5
705,9,150,4.0,1996,09,14,5
706,9,153,3.0,1996,09,14,5
707,9,161,4.0,1996,09,14,5
708,9,163,3.0,1996,09,14,5
709,9,165,3.0,1996,09,14,5
